customer_id,due_date,paid_date,amount_due,amount_paid,dpd_days,bounce_flag
C000091,2024-12-05,2024-12-05,39961.0,39961.0,0,0
C000092,2024-01-05,2024-01-05,25964.0,25964.0,0,0
C000092,2024-02-05,2024-02-05,25964.0,25964.0,0,0
C000092,2024-03-05,2024-03-05,25964.0,25964.0,0,0
C000092,2024-04-05,2024-04-05,25964.0,25964.0,0,0
C000092,2024-05-05,2024-05-05,25964.0,25964.0,0,0
C000092,2024-06-05,2024-06-05,25964.0,25964.0,0,0
C000092,2024-07-05,2024-07-05,25964.0,25964.0,0,0
C000092,2024-08-05,2024-08-05,25964.0,25964.0,0,0
C000092,2024-09-05,2024-09-05,25964.0,25964.0,0,0
C000092,2024-10-05,2024-10-05,25964.0,25964.0,0,0
C000092,2024-11-05,2024-11-05,25964.0,25964.0,0,0
C000092,2024-12-05,2024-12-05,25964.0,25964.0,0,0
C000093,2024-01-05,2024-01-05,13037.0,13037.0,0,0
C000093,2024-02-05,2024-02-05,13037.0,13037.0,0,0
C000093,2024-03-05,2024-03-05,13037.0,13037.0,0,0
C000093,2024-04-05,2024-04-05,13037.0,13037.0,0,0
C000093,2024-05-05,2024-05-05,13037.0,13037.0,0,0
C000093,2024-06-05,2024-06-05,13037.0,13037.0,0,0
C000093,2024-07-05,2024-07-05,13037.0,13037.0,0,0
C000093,2024-08-05,2024-08-05,13037.0,13037.0,0,0
C000093,2024-09-05,2024-09-05,13037.0,13037.0,0,0
C000093,2024-10-05,2024-10-05,13037.0,13037.0,0,0
C000093,2024-11-05,2024-11-05,13037.0,13037.0,0,0
C000093,2024-12-05,2024-12-05,13037.0,13037.0,0,0
C000094,2024-01-05,2024-01-05,33349.0,33349.0,0,0
C000094,2024-02-05,2024-02-05,33349.0,33349.0,0,0
C000094,2024-03-05,2024-03-05,33349.0,33349.0,0,0
C000094,2024-04-05,2024-04-05,33349.0,33349.0,0,0
C000094,2024-05-05,2024-05-05,33349.0,33349.0,0,0
C000094,2024-06-05,2024-06-05,33349.0,33349.0,0,0
C000094,2024-07-05,2024-07-05,33349.0,33349.0,0,0
C000094,2024-08-05,2024-08-05,33349.0,33349.0,0,0
C000094,2024-09-05,2024-09-05,33349.0,33349.0,0,0
C000094,2024-10-05,2024-10-05,33349.0,33349.0,0,0
C000094,2024-11-05,2024-11-05,33349.0,33349.0,0,0
C000094,2024-12-05,2024-12-05,33349.0,33349.0,0,0
C000095,2024-01-05,2024-01-05,34072.0,34072.0,0,0
C000095,2024-02-05,2024-02-05,34072.0,34072.0,0,0
C000095,2024-03-05,2024-03-15,34072.0,0.0,10,1
C000095,2024-04-05,2024-04-17,34072.0,0.0,12,1
C000095,2024-05-05,2024-05-18,34072.0,0.0,13,1
C000095,2024-06-05,2024-06-05,34072.0,34072.0,0,0
C000095,2024-07-05,2024-07-30,34072.0,0.0,25,1
C000095,2024-08-05,2024-08-20,34072.0,0.0,15,1
C000095,2024-09-05,2024-09-05,34072.0,34072.0,0,0
C000095,2024-10-05,2024-10-05,34072.0,34072.0,0,0
C000095,2024-11-05,2024-11-16,34072.0,0.0,11,1
C000095,2024-12-05,2024-12-30,34072.0,0.0,25,1
C000096,2024-01-05,2024-01-05,38837.0,38837.0,0,0
C000096,2024-02-05,2024-02-05,38837.0,38837.0,0,0
C000096,2024-03-05,2024-03-05,38837.0,38837.0,0,0
C000096,2024-04-05,2024-04-05,38837.0,38837.0,0,0
C000096,2024-05-05,2024-05-05,38837.0,38837.0,0,0
C000096,2024-06-05,2024-06-05,38837.0,38837.0,0,0
C000096,2024-07-05,2024-07-05,38837.0,38837.0,0,0
C000096,2024-08-05,2024-08-05,38837.0,38837.0,0,0
C000096,2024-09-05,2024-09-05,38837.0,38837.0,0,0
C000096,2024-10-05,2024-10-05,38837.0,38837.0,0,0
C000096,2024-11-05,2024-11-05,38837.0,38837.0,0,0
C000096,2024-12-05,2024-12-05,38837.0,38837.0,0,0
C000097,2024-01-05,2024-01-05,10569.0,10569.0,0,0
C000097,2024-02-05,2024-02-05,10569.0,10569.0,0,0
C000097,2024-03-05,2024-03-05,10569.0,10569.0,0,0
C000097,2024-04-05,2024-04-05,10569.0,10569.0,0,0
C000097,2024-05-05,2024-05-05,10569.0,10569.0,0,0
C000097,2024-06-05,2024-06-05,10569.0,10569.0,0,0
C000097,2024-07-05,2024-07-05,10569.0,10569.0,0,0
C000097,2024-08-05,2024-08-05,10569.0,10569.0,0,0
C000097,2024-09-05,2024-09-05,10569.0,10569.0,0,0
C000097,2024-10-05,2024-10-05,10569.0,10569.0,0,0
C000097,2024-11-05,2024-11-05,10569.0,10569.0,0,0
C000097,2024-12-05,2024-12-05,10569.0,10569.0,0,0
C000098,2024-01-05,2024-01-05,27398.0,27398.0,0,0
C000098,2024-02-05,2024-02-05,27398.0,27398.0,0,0
C000098,2024-03-05,2024-03-05,27398.0,27398.0,0,0
C000098,2024-04-05,2024-04-05,27398.0,27398.0,0,0
C000098,2024-05-05,2024-05-05,27398.0,27398.0,0,0
C000098,2024-06-05,2024-06-05,27398.0,27398.0,0,0
C000098,2024-07-05,2024-07-05,27398.0,27398.0,0,0
C000098,2024-08-05,2024-08-05,27398.0,27398.0,0,0
C000098,2024-09-05,2024-09-05,27398.0,27398.0,0,0
C000098,2024-10-05,2024-10-05,27398.0,27398.0,0,0
C000098,2024-11-05,2024-11-05,27398.0,27398.0,0,0
C000098,2024-12-05,2024-12-05,27398.0,27398.0,0,0
C000099,2024-01-05,2024-01-05,39308.0,39308.0,0,0
C000099,2024-02-05,2024-02-05,39308.0,39308.0,0,0
C000099,2024-03-05,2024-03-05,39308.0,39308.0,0,0
C000099,2024-04-05,2024-04-05,39308.0,39308.0,0,0
C000099,2024-05-05,2024-05-05,39308.0,39308.0,0,0
C000099,2024-06-05,2024-06-05,39308.0,39308.0,0,0
C000099,2024-07-05,2024-07-05,39308.0,39308.0,0,0
C000099,2024-08-05,2024-08-05,39308.0,39308.0,0,0
C000099,2024-09-05,2024-09-05,39308.0,39308.0,0,0
C000099,2024-10-05,2024-10-05,39308.0,39308.0,0,0
C000099,2024-11-05,2024-11-05,39308.0,39308.0,0,0
C000099,2024-12-05,2024-12-05,39308.0,39308.0,0,0
C000100,2024-01-05,2024-01-05,33233.0,33233.0,0,0
C000100,2024-02-05,2024-02-05,33233.0,33233.0,0,0
C000100,2024-03-05,2024-03-05,33233.0,33233.0,0,0
C000100,2024-04-05,2024-04-05,33233.0,33233.0,0,0
C000100,2024-05-05,2024-05-05,33233.0,33233.0,0,0
C000100,2024-06-05,2024-06-05,33233.0,33233.0,0,0
C000100,2024-07-05,2024-07-05,33233.0,33233.0,0,0
C000100,2024-08-05,2024-08-05,33233.0,33233.0,0,0
C000100,2024-09-05,2024-09-05,33233.0,33233.0,0,0
C000100,2024-10-05,2024-10-05,33233.0,33233.0,0,0
C000100,2024-11-05,2024-11-05,33233.0,33233.0,0,0
C000100,2024-12-05,2024-12-05,33233.0,33233.0,0,0
C000101,2024-01-05,2024-01-05,12893.0,12893.0,0,0
C000101,2024-02-05,2024-02-05,12893.0,12893.0,0,0
C000101,2024-03-05,2024-03-05,12893.0,12893.0,0,0
C000101,2024-04-05,2024-04-05,12893.0,12893.0,0,0
C000101,2024-05-05,2024-05-05,12893.0,12893.0,0,0
C000101,2024-06-05,2024-06-05,12893.0,12893.0,0,0
C000101,2024-07-05,2024-07-05,12893.0,12893.0,0,0
C000101,2024-08-05,2024-08-05,12893.0,12893.0,0,0
C000101,2024-09-05,2024-09-05,12893.0,12893.0,0,0
C000101,2024-10-05,2024-10-10,12893.0,0.0,5,1
C000101,2024-11-05,2024-11-14,12893.0,0.0,9,1
C000101,2024-12-05,2024-12-05,12893.0,12893.0,0,0
C000102,2024-01-05,2024-01-05,36256.0,36256.0,0,0
C000102,2024-02-05,2024-02-05,36256.0,36256.0,0,0
C000102,2024-03-05,2024-03-05,36256.0,36256.0,0,0
C000102,2024-04-05,2024-05-02,36256.0,0.0,27,1
C000102,2024-05-05,2024-05-05,36256.0,36256.0,0,0
C000102,2024-06-05,2024-06-05,36256.0,36256.0,0,0
C000102,2024-07-05,2024-07-19,36256.0,0.0,14,1
C000102,2024-08-05,2024-08-05,36256.0,36256.0,0,0
C000102,2024-09-05,2024-09-22,36256.0,0.0,17,1
C000102,2024-10-05,2024-10-05,36256.0,36256.0,0,0
C000102,2024-11-05,2024-11-18,36256.0,0.0,13,1
C000102,2024-12-05,2024-12-05,36256.0,36256.0,0,0
C000103,2024-01-05,2024-01-05,19759.0,19759.0,0,0
C000103,2024-02-05,2024-02-05,19759.0,19759.0,0,0
C000103,2024-03-05,2024-03-05,19759.0,19759.0,0,0
C000103,2024-04-05,2024-04-05,19759.0,19759.0,0,0
C000103,2024-05-05,2024-05-05,19759.0,19759.0,0,0
C000103,2024-06-05,2024-06-05,19759.0,19759.0,0,0
C000103,2024-07-05,2024-07-05,19759.0,19759.0,0,0
C000103,2024-08-05,2024-08-05,19759.0,19759.0,0,0
C000103,2024-09-05,2024-09-05,19759.0,19759.0,0,0
C000103,2024-10-05,2024-10-05,19759.0,19759.0,0,0
C000103,2024-11-05,2024-11-05,19759.0,19759.0,0,0
C000103,2024-12-05,2024-12-05,19759.0,19759.0,0,0
C000104,2024-01-05,2024-01-05,22112.0,22112.0,0,0
C000104,2024-02-05,2024-02-05,22112.0,22112.0,0,0
C000104,2024-03-05,2024-03-05,22112.0,22112.0,0,0
C000104,2024-04-05,2024-04-05,22112.0,22112.0,0,0
C000104,2024-05-05,2024-06-03,22112.0,0.0,29,1
C000104,2024-06-05,2024-06-24,22112.0,0.0,19,1
C000104,2024-07-05,2024-07-21,22112.0,0.0,16,1
C000104,2024-08-05,2024-08-24,22112.0,0.0,19,1
C000104,2024-09-05,2024-09-05,22112.0,22112.0,0,0
C000104,2024-10-05,2024-10-14,22112.0,0.0,9,1
C000104,2024-11-05,2024-11-25,22112.0,0.0,20,1
C000104,2024-12-05,2024-12-22,22112.0,0.0,17,1
C000105,2024-01-05,2024-01-05,24549.0,24549.0,0,0
C000105,2024-02-05,2024-02-05,24549.0,24549.0,0,0
C000105,2024-03-05,2024-03-05,24549.0,24549.0,0,0
C000105,2024-04-05,2024-04-05,24549.0,24549.0,0,0
C000105,2024-05-05,2024-05-05,24549.0,24549.0,0,0
C000105,2024-06-05,2024-06-05,24549.0,24549.0,0,0
C000105,2024-07-05,2024-07-05,24549.0,24549.0,0,0
C000105,2024-08-05,2024-08-05,24549.0,24549.0,0,0
C000105,2024-09-05,2024-10-02,24549.0,0.0,27,1
C000105,2024-10-05,2024-11-03,24549.0,0.0,29,1
C000105,2024-11-05,2024-11-21,24549.0,0.0,16,1
C000105,2024-12-05,2024-12-05,24549.0,24549.0,0,0
C000106,2024-01-05,2024-01-05,31998.0,31998.0,0,0
C000106,2024-02-05,2024-02-05,31998.0,31998.0,0,0
C000106,2024-03-05,2024-03-05,31998.0,31998.0,0,0
C000106,2024-04-05,2024-04-05,31998.0,31998.0,0,0
C000106,2024-05-05,2024-05-05,31998.0,31998.0,0,0
C000106,2024-06-05,2024-06-05,31998.0,31998.0,0,0
C000106,2024-07-05,2024-07-05,31998.0,31998.0,0,0
C000106,2024-08-05,2024-08-05,31998.0,31998.0,0,0
C000106,2024-09-05,2024-09-05,31998.0,31998.0,0,0
C000106,2024-10-05,2024-10-05,31998.0,31998.0,0,0
C000106,2024-11-05,2024-11-05,31998.0,31998.0,0,0
C000106,2024-12-05,2024-12-05,31998.0,31998.0,0,0
C000107,2024-01-05,2024-01-05,9210.0,9210.0,0,0
C000107,2024-02-05,2024-02-05,9210.0,9210.0,0,0
C000107,2024-03-05,2024-03-05,9210.0,9210.0,0,0
C000107,2024-04-05,2024-04-05,9210.0,9210.0,0,0
C000107,2024-05-05,2024-05-05,9210.0,9210.0,0,0
C000107,2024-06-05,2024-06-05,9210.0,9210.0,0,0
C000107,2024-07-05,2024-07-05,9210.0,9210.0,0,0
C000107,2024-08-05,2024-08-05,9210.0,9210.0,0,0
C000107,2024-09-05,2024-09-05,9210.0,9210.0,0,0
C000107,2024-10-05,2024-10-05,9210.0,9210.0,0,0
C000107,2024-11-05,2024-11-05,9210.0,9210.0,0,0
C000107,2024-12-05,2024-12-05,9210.0,9210.0,0,0
C000108,2024-01-05,2024-01-05,23873.0,23873.0,0,0
C000108,2024-02-05,2024-02-05,23873.0,23873.0,0,0
C000108,2024-03-05,2024-03-05,23873.0,23873.0,0,0
C000108,2024-04-05,2024-04-05,23873.0,23873.0,0,0
C000108,2024-05-05,2024-05-05,23873.0,23873.0,0,0
C000108,2024-06-05,2024-06-05,23873.0,23873.0,0,0
C000108,2024-07-05,2024-07-05,23873.0,23873.0,0,0
C000108,2024-08-05,2024-08-05,23873.0,23873.0,0,0
C000108,2024-09-05,2024-09-05,23873.0,23873.0,0,0
C000108,2024-10-05,2024-10-05,23873.0,23873.0,0,0
C000108,2024-11-05,2024-11-05,23873.0,23873.0,0,0
C000108,2024-12-05,2024-12-05,23873.0,23873.0,0,0
C000109,2024-01-05,2024-01-05,33588.0,33588.0,0,0
C000109,2024-02-05,2024-03-01,33588.0,0.0,25,1
C000109,2024-03-05,2024-03-05,33588.0,33588.0,0,0
C000109,2024-04-05,2024-04-23,33588.0,0.0,18,1
C000109,2024-05-05,2024-05-15,33588.0,0.0,10,1
C000109,2024-06-05,2024-06-12,33588.0,0.0,7,1
C000109,2024-07-05,2024-07-25,33588.0,0.0,20,1
C000109,2024-08-05,2024-08-20,33588.0,0.0,15,1
C000109,2024-09-05,2024-10-04,33588.0,0.0,29,1
C000109,2024-10-05,2024-10-05,33588.0,33588.0,0,0
C000109,2024-11-05,2024-11-13,33588.0,0.0,8,1
C000109,2024-12-05,2024-12-15,33588.0,0.0,10,1
C000110,2024-01-05,2024-01-05,24197.0,24197.0,0,0
C000110,2024-02-05,2024-02-05,24197.0,24197.0,0,0
C000110,2024-03-05,2024-03-05,24197.0,24197.0,0,0
C000110,2024-04-05,2024-04-05,24197.0,24197.0,0,0
C000110,2024-05-05,2024-05-05,24197.0,24197.0,0,0
C000110,2024-06-05,2024-06-05,24197.0,24197.0,0,0
C000110,2024-07-05,2024-07-05,24197.0,24197.0,0,0
C000110,2024-08-05,2024-08-05,24197.0,24197.0,0,0
C000110,2024-09-05,2024-09-05,24197.0,24197.0,0,0
C000110,2024-10-05,2024-10-05,24197.0,24197.0,0,0
C000110,2024-11-05,2024-11-05,24197.0,24197.0,0,0
C000110,2024-12-05,2024-12-05,24197.0,24197.0,0,0
C000111,2024-01-05,2024-01-05,14613.0,14613.0,0,0
C000111,2024-02-05,2024-02-05,14613.0,14613.0,0,0
C000111,2024-03-05,2024-03-05,14613.0,14613.0,0,0
C000111,2024-04-05,2024-04-18,14613.0,0.0,13,1
C000111,2024-05-05,2024-05-24,14613.0,0.0,19,1
C000111,2024-06-05,2024-06-05,14613.0,14613.0,0,0
C000111,2024-07-05,2024-08-02,14613.0,0.0,28,1
C000111,2024-08-05,2024-08-22,14613.0,0.0,17,1
C000111,2024-09-05,2024-09-05,14613.0,14613.0,0,0
C000111,2024-10-05,2024-10-14,14613.0,0.0,9,1
C000111,2024-11-05,2024-11-21,14613.0,0.0,16,1
C000111,2024-12-05,2024-12-05,14613.0,14613.0,0,0
C000112,2024-01-05,2024-01-05,6969.0,6969.0,0,0
C000112,2024-02-05,2024-02-05,6969.0,6969.0,0,0
C000112,2024-03-05,2024-03-05,6969.0,6969.0,0,0
C000112,2024-04-05,2024-04-05,6969.0,6969.0,0,0
C000112,2024-05-05,2024-05-05,6969.0,6969.0,0,0
C000112,2024-06-05,2024-06-05,6969.0,6969.0,0,0
C000112,2024-07-05,2024-07-05,6969.0,6969.0,0,0
C000112,2024-08-05,2024-08-05,6969.0,6969.0,0,0
C000112,2024-09-05,2024-09-05,6969.0,6969.0,0,0
C000112,2024-10-05,2024-10-05,6969.0,6969.0,0,0
C000112,2024-11-05,2024-11-05,6969.0,6969.0,0,0
C000112,2024-12-05,2024-12-05,6969.0,6969.0,0,0
C000113,2024-01-05,2024-01-05,24224.0,24224.0,0,0
C000113,2024-02-05,2024-02-05,24224.0,24224.0,0,0
C000113,2024-03-05,2024-03-05,24224.0,24224.0,0,0
C000113,2024-04-05,2024-04-05,24224.0,24224.0,0,0
C000113,2024-05-05,2024-05-05,24224.0,24224.0,0,0
C000113,2024-06-05,2024-06-05,24224.0,24224.0,0,0
C000113,2024-07-05,2024-07-05,24224.0,24224.0,0,0
C000113,2024-08-05,2024-08-05,24224.0,24224.0,0,0
C000113,2024-09-05,2024-09-05,24224.0,24224.0,0,0
C000113,2024-10-05,2024-10-05,24224.0,24224.0,0,0
C000113,2024-11-05,2024-11-05,24224.0,24224.0,0,0
C000113,2024-12-05,2024-12-05,24224.0,24224.0,0,0
C000114,2024-01-05,2024-01-05,29617.0,29617.0,0,0
C000114,2024-02-05,2024-02-05,29617.0,29617.0,0,0
C000114,2024-03-05,2024-03-05,29617.0,29617.0,0,0
C000114,2024-04-05,2024-04-05,29617.0,29617.0,0,0
C000114,2024-05-05,2024-05-05,29617.0,29617.0,0,0
C000114,2024-06-05,2024-06-05,29617.0,29617.0,0,0
C000114,2024-07-05,2024-07-05,29617.0,29617.0,0,0
C000114,2024-08-05,2024-08-05,29617.0,29617.0,0,0
C000114,2024-09-05,2024-09-05,29617.0,29617.0,0,0
C000114,2024-10-05,2024-10-05,29617.0,29617.0,0,0
C000114,2024-11-05,2024-11-05,29617.0,29617.0,0,0
C000114,2024-12-05,2024-12-05,29617.0,29617.0,0,0
C000115,2024-01-05,2024-01-05,24237.0,24237.0,0,0
C000115,2024-02-05,2024-02-05,24237.0,24237.0,0,0
C000115,2024-03-05,2024-03-05,24237.0,24237.0,0,0
C000115,2024-04-05,2024-04-05,24237.0,24237.0,0,0
C000115,2024-05-05,2024-05-05,24237.0,24237.0,0,0
C000115,2024-06-05,2024-06-05,24237.0,24237.0,0,0
C000115,2024-07-05,2024-07-05,24237.0,24237.0,0,0
C000115,2024-08-05,2024-08-05,24237.0,24237.0,0,0
C000115,2024-09-05,2024-09-05,24237.0,24237.0,0,0
C000115,2024-10-05,2024-10-05,24237.0,24237.0,0,0
C000115,2024-11-05,2024-11-05,24237.0,24237.0,0,0
C000115,2024-12-05,2024-12-05,24237.0,24237.0,0,0
C000116,2024-01-05,2024-01-05,39277.0,39277.0,0,0
C000116,2024-02-05,2024-02-05,39277.0,39277.0,0,0
C000116,2024-03-05,2024-03-05,39277.0,39277.0,0,0
C000116,2024-04-05,2024-04-05,39277.0,39277.0,0,0
C000116,2024-05-05,2024-05-05,39277.0,39277.0,0,0
C000116,2024-06-05,2024-06-05,39277.0,39277.0,0,0
C000116,2024-07-05,2024-07-05,39277.0,39277.0,0,0
C000116,2024-08-05,2024-08-05,39277.0,39277.0,0,0
C000116,2024-09-05,2024-09-05,39277.0,39277.0,0,0
C000116,2024-10-05,2024-10-25,39277.0,0.0,20,1
C000116,2024-11-05,2024-11-05,39277.0,39277.0,0,0
C000116,2024-12-05,2024-12-05,39277.0,39277.0,0,0
C000117,2024-01-05,2024-01-05,26092.0,26092.0,0,0
C000117,2024-02-05,2024-02-05,26092.0,26092.0,0,0
C000117,2024-03-05,2024-03-05,26092.0,26092.0,0,0
C000117,2024-04-05,2024-04-05,26092.0,26092.0,0,0
C000117,2024-05-05,2024-05-05,26092.0,26092.0,0,0
C000117,2024-06-05,2024-06-05,26092.0,26092.0,0,0
C000117,2024-07-05,2024-07-05,26092.0,26092.0,0,0
C000117,2024-08-05,2024-08-05,26092.0,26092.0,0,0
C000117,2024-09-05,2024-09-05,26092.0,26092.0,0,0
C000117,2024-10-05,2024-10-05,26092.0,26092.0,0,0
C000117,2024-11-05,2024-11-05,26092.0,26092.0,0,0
C000117,2024-12-05,2024-12-05,26092.0,26092.0,0,0
C000118,2024-01-05,2024-01-05,22788.0,22788.0,0,0
C000118,2024-02-05,2024-02-05,22788.0,22788.0,0,0
C000118,2024-03-05,2024-03-05,22788.0,22788.0,0,0
C000118,2024-04-05,2024-04-05,22788.0,22788.0,0,0
C000118,2024-05-05,2024-05-05,22788.0,22788.0,0,0
C000118,2024-06-05,2024-06-05,22788.0,22788.0,0,0
C000118,2024-07-05,2024-07-22,22788.0,0.0,17,1
C000118,2024-08-05,2024-08-05,22788.0,22788.0,0,0
C000118,2024-09-05,2024-09-24,22788.0,0.0,19,1
C000118,2024-10-05,2024-10-05,22788.0,22788.0,0,0
C000118,2024-11-05,2024-11-05,22788.0,22788.0,0,0
C000118,2024-12-05,2024-12-26,22788.0,0.0,21,1
C000119,2024-01-05,2024-01-05,6942.0,6942.0,0,0
C000119,2024-02-05,2024-02-05,6942.0,6942.0,0,0
C000119,2024-03-05,2024-03-05,6942.0,6942.0,0,0
C000119,2024-04-05,2024-04-05,6942.0,6942.0,0,0
C000119,2024-05-05,2024-05-05,6942.0,6942.0,0,0
C000119,2024-06-05,2024-06-05,6942.0,6942.0,0,0
C000119,2024-07-05,2024-07-05,6942.0,6942.0,0,0
C000119,2024-08-05,2024-08-05,6942.0,6942.0,0,0
C000119,2024-09-05,2024-09-05,6942.0,6942.0,0,0
C000119,2024-10-05,2024-10-05,6942.0,6942.0,0,0
C000119,2024-11-05,2024-11-05,6942.0,6942.0,0,0
C000119,2024-12-05,2024-12-05,6942.0,6942.0,0,0
C000120,2024-01-05,2024-01-05,24550.0,24550.0,0,0
C000120,2024-02-05,2024-02-05,24550.0,24550.0,0,0
C000120,2024-03-05,2024-03-05,24550.0,24550.0,0,0
C000120,2024-04-05,2024-04-05,24550.0,24550.0,0,0
C000120,2024-05-05,2024-05-05,24550.0,24550.0,0,0
C000120,2024-06-05,2024-06-05,24550.0,24550.0,0,0
C000120,2024-07-05,2024-07-05,24550.0,24550.0,0,0
C000120,2024-08-05,2024-08-05,24550.0,24550.0,0,0
C000120,2024-09-05,2024-09-05,24550.0,24550.0,0,0
C000120,2024-10-05,2024-10-05,24550.0,24550.0,0,0
C000120,2024-11-05,2024-11-05,24550.0,24550.0,0,0
C000120,2024-12-05,2024-12-05,24550.0,24550.0,0,0
C000121,2024-01-05,2024-01-05,10901.0,10901.0,0,0
C000121,2024-02-05,2024-02-05,10901.0,10901.0,0,0
C000121,2024-03-05,2024-03-05,10901.0,10901.0,0,0
C000121,2024-04-05,2024-04-05,10901.0,10901.0,0,0
C000121,2024-05-05,2024-05-05,10901.0,10901.0,0,0
C000121,2024-06-05,2024-06-05,10901.0,10901.0,0,0
C000121,2024-07-05,2024-07-05,10901.0,10901.0,0,0
C000121,2024-08-05,2024-08-05,10901.0,10901.0,0,0
C000121,2024-09-05,2024-09-05,10901.0,10901.0,0,0
C000121,2024-10-05,2024-10-05,10901.0,10901.0,0,0
C000121,2024-11-05,2024-11-05,10901.0,10901.0,0,0
C000121,2024-12-05,2024-12-05,10901.0,10901.0,0,0
C000122,2024-01-05,2024-01-05,30365.0,30365.0,0,0
C000122,2024-02-05,2024-02-05,30365.0,30365.0,0,0
C000122,2024-03-05,2024-03-05,30365.0,30365.0,0,0
C000122,2024-04-05,2024-04-05,30365.0,30365.0,0,0
C000122,2024-05-05,2024-05-05,30365.0,30365.0,0,0
C000122,2024-06-05,2024-06-05,30365.0,30365.0,0,0
C000122,2024-07-05,2024-07-05,30365.0,30365.0,0,0
C000122,2024-08-05,2024-08-05,30365.0,30365.0,0,0
C000122,2024-09-05,2024-09-05,30365.0,30365.0,0,0
C000122,2024-10-05,2024-10-05,30365.0,30365.0,0,0
C000122,2024-11-05,2024-11-05,30365.0,30365.0,0,0
C000122,2024-12-05,2024-12-05,30365.0,30365.0,0,0
C000123,2024-01-05,2024-01-05,10641.0,10641.0,0,0
C000123,2024-02-05,2024-02-05,10641.0,10641.0,0,0
C000123,2024-03-05,2024-03-05,10641.0,10641.0,0,0
C000123,2024-04-05,2024-04-05,10641.0,10641.0,0,0
C000123,2024-05-05,2024-05-05,10641.0,10641.0,0,0
C000123,2024-06-05,2024-06-05,10641.0,10641.0,0,0
C000123,2024-07-05,2024-07-05,10641.0,10641.0,0,0
C000123,2024-08-05,2024-08-05,10641.0,10641.0,0,0
C000123,2024-09-05,2024-09-05,10641.0,10641.0,0,0
C000123,2024-10-05,2024-10-05,10641.0,10641.0,0,0
C000123,2024-11-05,2024-11-05,10641.0,10641.0,0,0
C000123,2024-12-05,2024-12-05,10641.0,10641.0,0,0
C000124,2024-01-05,2024-01-05,36734.0,36734.0,0,0
C000124,2024-02-05,2024-02-05,36734.0,36734.0,0,0
C000124,2024-03-05,2024-03-05,36734.0,36734.0,0,0
C000124,2024-04-05,2024-04-05,36734.0,36734.0,0,0
C000124,2024-05-05,2024-05-05,36734.0,36734.0,0,0
C000124,2024-06-05,2024-06-05,36734.0,36734.0,0,0
C000124,2024-07-05,2024-07-05,36734.0,36734.0,0,0
C000124,2024-08-05,2024-08-05,36734.0,36734.0,0,0
C000124,2024-09-05,2024-09-05,36734.0,36734.0,0,0
C000124,2024-10-05,2024-10-05,36734.0,36734.0,0,0
C000124,2024-11-05,2024-11-05,36734.0,36734.0,0,0
C000124,2024-12-05,2024-12-05,36734.0,36734.0,0,0
C000125,2024-01-05,2024-01-05,15571.0,15571.0,0,0
C000125,2024-02-05,2024-02-05,15571.0,15571.0,0,0
C000125,2024-03-05,2024-03-05,15571.0,15571.0,0,0
C000125,2024-04-05,2024-04-05,15571.0,15571.0,0,0
C000125,2024-05-05,2024-05-05,15571.0,15571.0,0,0
C000125,2024-06-05,2024-06-05,15571.0,15571.0,0,0
C000125,2024-07-05,2024-07-05,15571.0,15571.0,0,0
C000125,2024-08-05,2024-08-05,15571.0,15571.0,0,0
C000125,2024-09-05,2024-09-05,15571.0,15571.0,0,0
C000125,2024-10-05,2024-10-05,15571.0,15571.0,0,0
C000125,2024-11-05,2024-11-05,15571.0,15571.0,0,0
C000125,2024-12-05,2024-12-05,15571.0,15571.0,0,0
C000126,2024-01-05,2024-01-05,20189.0,20189.0,0,0
C000126,2024-02-05,2024-02-05,20189.0,20189.0,0,0
C000126,2024-03-05,2024-03-05,20189.0,20189.0,0,0
C000126,2024-04-05,2024-04-05,20189.0,20189.0,0,0
C000126,2024-05-05,2024-05-05,20189.0,20189.0,0,0
C000126,2024-06-05,2024-06-05,20189.0,20189.0,0,0
C000126,2024-07-05,2024-07-05,20189.0,20189.0,0,0
C000126,2024-08-05,2024-08-05,20189.0,20189.0,0,0
C000126,2024-09-05,2024-09-05,20189.0,20189.0,0,0
C000126,2024-10-05,2024-10-05,20189.0,20189.0,0,0
C000126,2024-11-05,2024-11-05,20189.0,20189.0,0,0
C000126,2024-12-05,2024-12-05,20189.0,20189.0,0,0
C000127,2024-01-05,2024-01-05,10071.0,10071.0,0,0
C000127,2024-02-05,2024-02-05,10071.0,10071.0,0,0
C000127,2024-03-05,2024-03-05,10071.0,10071.0,0,0
C000127,2024-04-05,2024-04-05,10071.0,10071.0,0,0
C000127,2024-05-05,2024-05-05,10071.0,10071.0,0,0
C000127,2024-06-05,2024-06-05,10071.0,10071.0,0,0
C000127,2024-07-05,2024-07-05,10071.0,10071.0,0,0
C000127,2024-08-05,2024-08-05,10071.0,10071.0,0,0
C000127,2024-09-05,2024-09-05,10071.0,10071.0,0,0
C000127,2024-10-05,2024-10-05,10071.0,10071.0,0,0
C000127,2024-11-05,2024-11-05,10071.0,10071.0,0,0
C000127,2024-12-05,2024-12-05,10071.0,10071.0,0,0
C000128,2024-01-05,2024-01-05,12374.0,12374.0,0,0
C000128,2024-02-05,2024-02-05,12374.0,12374.0,0,0
C000128,2024-03-05,2024-03-05,12374.0,12374.0,0,0
C000128,2024-04-05,2024-04-05,12374.0,12374.0,0,0
