customer_id,label_28d,scoring_date
C001074,0,2024-11-01
C001075,0,2024-11-01
C001076,1,2024-11-01
C001077,0,2024-11-01
C001078,1,2024-11-01
C001079,0,2024-11-01
C001080,0,2024-11-01
C001081,0,2024-11-01
C001082,0,2024-11-01
C001083,0,2024-11-01
C001084,1,2024-11-01
C001085,0,2024-11-01
C001086,0,2024-11-01
C001087,0,2024-11-01
C001088,0,2024-11-01
C001089,0,2024-11-01
C001090,0,2024-11-01
C001091,0,2024-11-01
C001092,0,2024-11-01
C001093,0,2024-11-01
C001094,1,2024-11-01
C001095,0,2024-11-01
C001096,1,2024-11-01
C001097,0,2024-11-01
C001098,0,2024-11-01
C001099,0,2024-11-01
C001100,0,2024-11-01
C001101,0,2024-11-01
C001102,0,2024-11-01
C001103,0,2024-11-01
C001104,0,2024-11-01
C001105,0,2024-11-01
C001106,0,2024-11-01
C001107,0,2024-11-01
C001108,0,2024-11-01
C001109,0,2024-11-01
C001110,0,2024-11-01
C001111,0,2024-11-01
C001112,0,2024-11-01
C001113,0,2024-11-01
C001114,0,2024-11-01
C001115,0,2024-11-01
C001116,0,2024-11-01
C001117,0,2024-11-01
C001118,0,2024-11-01
C001119,0,2024-11-01
C001120,0,2024-11-01
C001121,0,2024-11-01
C001122,0,2024-11-01
C001123,0,2024-11-01
C001124,0,2024-11-01
C001125,0,2024-11-01
C001126,0,2024-11-01
C001127,0,2024-11-01
C001128,0,2024-11-01
C001129,0,2024-11-01
C001130,0,2024-11-01
C001131,0,2024-11-01
C001132,0,2024-11-01
C001133,0,2024-11-01
C001134,0,2024-11-01
C001135,0,2024-11-01
C001136,0,2024-11-01
C001137,0,2024-11-01
C001138,0,2024-11-01
C001139,1,2024-11-01
C001140,0,2024-11-01
C001141,0,2024-11-01
C001142,1,2024-11-01
C001143,0,2024-11-01
C001144,0,2024-11-01
C001145,0,2024-11-01
C001146,0,2024-11-01
C001147,0,2024-11-01
C001148,0,2024-11-01
C001149,1,2024-11-01
C001150,0,2024-11-01
C001151,0,2024-11-01
C001152,0,2024-11-01
C001153,0,2024-11-01
C001154,0,2024-11-01
C001155,0,2024-11-01
C001156,0,2024-11-01
C001157,0,2024-11-01
C001158,1,2024-11-01
C001159,0,2024-11-01
C001160,0,2024-11-01
C001161,0,2024-11-01
C001162,0,2024-11-01
C001163,0,2024-11-01
C001164,0,2024-11-01
C001165,0,2024-11-01
C001166,1,2024-11-01
C001167,1,2024-11-01
C001168,1,2024-11-01
C001169,0,2024-11-01
C001170,0,2024-11-01
C001171,0,2024-11-01
C001172,0,2024-11-01
C001173,1,2024-11-01
C001174,0,2024-11-01
C001175,0,2024-11-01
C001176,0,2024-11-01
C001177,0,2024-11-01
C001178,0,2024-11-01
C001179,0,2024-11-01
C001180,0,2024-11-01
C001181,0,2024-11-01
C001182,0,2024-11-01
C001183,0,2024-11-01
C001184,0,2024-11-01
C001185,0,2024-11-01
C001186,0,2024-11-01
C001187,0,2024-11-01
C001188,0,2024-11-01
C001189,0,2024-11-01
C001190,0,2024-11-01
C001191,0,2024-11-01
C001192,0,2024-11-01
C001193,0,2024-11-01
C001194,0,2024-11-01
C001195,0,2024-11-01
C001196,0,2024-11-01
C001197,1,2024-11-01
C001198,1,2024-11-01
C001199,0,2024-11-01
C001200,0,2024-11-01
C001201,1,2024-11-01
C001202,0,2024-11-01
C001203,0,2024-11-01
C001204,0,2024-11-01
C001205,0,2024-11-01
C001206,0,2024-11-01
C001207,1,2024-11-01
C001208,0,2024-11-01
C001209,0,2024-11-01
C001210,1,2024-11-01
C001211,1,2024-11-01
C001212,0,2024-11-01
C001213,0,2024-11-01
C001214,1,2024-11-01
C001215,0,2024-11-01
C001216,0,2024-11-01
C001217,0,2024-11-01
C001218,0,2024-11-01
C001219,1,2024-11-01
C001220,0,2024-11-01
C001221,0,2024-11-01
C001222,0,2024-11-01
C001223,0,2024-11-01
C001224,0,2024-11-01
C001225,0,2024-11-01
C001226,1,2024-11-01
C001227,1,2024-11-01
C001228,0,2024-11-01
C001229,0,2024-11-01
C001230,0,2024-11-01
C001231,0,2024-11-01
C001232,0,2024-11-01
C001233,0,2024-11-01
C001234,0,2024-11-01
C001235,0,2024-11-01
C001236,0,2024-11-01
C001237,0,2024-11-01
C001238,1,2024-11-01
C001239,0,2024-11-01
C001240,0,2024-11-01
C001241,0,2024-11-01
C001242,0,2024-11-01
C001243,0,2024-11-01
C001244,0,2024-11-01
C001245,1,2024-11-01
C001246,1,2024-11-01
C001247,0,2024-11-01
C001248,0,2024-11-01
C001249,0,2024-11-01
C001250,1,2024-11-01
C001251,0,2024-11-01
C001252,0,2024-11-01
C001253,0,2024-11-01
C001254,0,2024-11-01
C001255,0,2024-11-01
C001256,0,2024-11-01
C001257,0,2024-11-01
C001258,0,2024-11-01
C001259,0,2024-11-01
C001260,0,2024-11-01
C001261,0,2024-11-01
C001262,0,2024-11-01
C001263,0,2024-11-01
C001264,1,2024-11-01
C001265,0,2024-11-01
C001266,0,2024-11-01
C001267,0,2024-11-01
C001268,0,2024-11-01
C001269,0,2024-11-01
C001270,0,2024-11-01
C001271,0,2024-11-01
C001272,0,2024-11-01
C001273,0,2024-11-01
C001274,0,2024-11-01
C001275,0,2024-11-01
C001276,0,2024-11-01
C001277,0,2024-11-01
C001278,0,2024-11-01
C001279,0,2024-11-01
C001280,0,2024-11-01
C001281,1,2024-11-01
C001282,0,2024-11-01
C001283,1,2024-11-01
C001284,0,2024-11-01
C001285,0,2024-11-01
C001286,0,2024-11-01
C001287,0,2024-11-01
C001288,0,2024-11-01
C001289,1,2024-11-01
C001290,1,2024-11-01
C001291,0,2024-11-01
C001292,1,2024-11-01
C001293,1,2024-11-01
C001294,0,2024-11-01
C001295,0,2024-11-01
C001296,0,2024-11-01
C001297,0,2024-11-01
C001298,0,2024-11-01
C001299,0,2024-11-01
C001300,0,2024-11-01
C001301,0,2024-11-01
C001302,0,2024-11-01
C001303,0,2024-11-01
C001304,1,2024-11-01
C001305,0,2024-11-01
C001306,0,2024-11-01
C001307,0,2024-11-01
C001308,0,2024-11-01
C001309,0,2024-11-01
C001310,0,2024-11-01
C001311,0,2024-11-01
C001312,1,2024-11-01
C001313,0,2024-11-01
C001314,0,2024-11-01
C001315,0,2024-11-01
C001316,0,2024-11-01
C001317,0,2024-11-01
C001318,0,2024-11-01
C001319,1,2024-11-01
C001320,0,2024-11-01
C001321,0,2024-11-01
C001322,0,2024-11-01
C001323,0,2024-11-01
C001324,0,2024-11-01
C001325,0,2024-11-01
C001326,0,2024-11-01
C001327,0,2024-11-01
C001328,0,2024-11-01
C001329,0,2024-11-01
C001330,0,2024-11-01
C001331,0,2024-11-01
C001332,0,2024-11-01
C001333,0,2024-11-01
C001334,0,2024-11-01
C001335,0,2024-11-01
C001336,0,2024-11-01
C001337,0,2024-11-01
C001338,0,2024-11-01
C001339,0,2024-11-01
C001340,1,2024-11-01
C001341,0,2024-11-01
C001342,0,2024-11-01
C001343,0,2024-11-01
C001344,0,2024-11-01
C001345,0,2024-11-01
C001346,0,2024-11-01
C001347,0,2024-11-01
C001348,0,2024-11-01
C001349,0,2024-11-01
C001350,1,2024-11-01
C001351,0,2024-11-01
C001352,0,2024-11-01
C001353,0,2024-11-01
C001354,0,2024-11-01
C001355,0,2024-11-01
C001356,0,2024-11-01
C001357,1,2024-11-01
C001358,0,2024-11-01
C001359,0,2024-11-01
C001360,0,2024-11-01
C001361,0,2024-11-01
C001362,0,2024-11-01
C001363,0,2024-11-01
C001364,0,2024-11-01
C001365,0,2024-11-01
C001366,1,2024-11-01
C001367,0,2024-11-01
C001368,0,2024-11-01
C001369,0,2024-11-01
C001370,0,2024-11-01
C001371,0,2024-11-01
C001372,0,2024-11-01
C001373,0,2024-11-01
C001374,0,2024-11-01
C001375,0,2024-11-01
C001376,0,2024-11-01
C001377,1,2024-11-01
C001378,0,2024-11-01
C001379,0,2024-11-01
C001380,0,2024-11-01
C001381,0,2024-11-01
C001382,0,2024-11-01
C001383,0,2024-11-01
C001384,0,2024-11-01
C001385,0,2024-11-01
C001386,0,2024-11-01
C001387,0,2024-11-01
C001388,0,2024-11-01
C001389,1,2024-11-01
C001390,0,2024-11-01
C001391,0,2024-11-01
C001392,0,2024-11-01
C001393,0,2024-11-01
C001394,0,2024-11-01
C001395,1,2024-11-01
C001396,0,2024-11-01
C001397,0,2024-11-01
C001398,0,2024-11-01
C001399,0,2024-11-01
C001400,0,2024-11-01
C001401,0,2024-11-01
C001402,0,2024-11-01
C001403,0,2024-11-01
C001404,0,2024-11-01
C001405,0,2024-11-01
C001406,1,2024-11-01
C001407,0,2024-11-01
C001408,0,2024-11-01
C001409,0,2024-11-01
C001410,0,2024-11-01
C001411,0,2024-11-01
C001412,0,2024-11-01
C001413,0,2024-11-01
C001414,0,2024-11-01
C001415,0,2024-11-01
C001416,0,2024-11-01
C001417,0,2024-11-01
C001418,0,2024-11-01
C001419,0,2024-11-01
C001420,1,2024-11-01
C001421,1,2024-11-01
C001422,0,2024-11-01
C001423,0,2024-11-01
C001424,0,2024-11-01
C001425,0,2024-11-01
C001426,0,2024-11-01
C001427,0,2024-11-01
C001428,1,2024-11-01
C001429,0,2024-11-01
C001430,0,2024-11-01
C001431,1,2024-11-01
C001432,0,2024-11-01
C001433,0,2024-11-01
C001434,0,2024-11-01
C001435,0,2024-11-01
C001436,0,2024-11-01
C001437,0,2024-11-01
C001438,0,2024-11-01
C001439,0,2024-11-01
C001440,0,2024-11-01
C001441,0,2024-11-01
C001442,0,2024-11-01
C001443,0,2024-11-01
C001444,0,2024-11-01
C001445,1,2024-11-01
C001446,1,2024-11-01
C001447,0,2024-11-01
C001448,1,2024-11-01
C001449,0,2024-11-01
C001450,1,2024-11-01
C001451,1,2024-11-01
C001452,0,2024-11-01
C001453,1,2024-11-01
C001454,0,2024-11-01
C001455,0,2024-11-01
C001456,0,2024-11-01
C001457,0,2024-11-01
C001458,0,2024-11-01
C001459,0,2024-11-01
C001460,0,2024-11-01
C001461,1,2024-11-01
C001462,0,2024-11-01
C001463,0,2024-11-01
C001464,0,2024-11-01
C001465,0,2024-11-01
C001466,0,2024-11-01
C001467,0,2024-11-01
C001468,0,2024-11-01
C001469,0,2024-11-01
C001470,0,2024-11-01
C001471,0,2024-11-01
C001472,1,2024-11-01
C001473,1,2024-11-01
C001474,0,2024-11-01
C001475,0,2024-11-01
C001476,0,2024-11-01
C001477,0,2024-11-01
C001478,0,2024-11-01
C001479,0,2024-11-01
C001480,0,2024-11-01
C001481,0,2024-11-01
C001482,0,2024-11-01
C001483,0,2024-11-01
C001484,0,2024-11-01
C001485,1,2024-11-01
C001486,0,2024-11-01
C001487,1,2024-11-01
C001488,0,2024-11-01
C001489,0,2024-11-01
C001490,0,2024-11-01
C001491,0,2024-11-01
C001492,0,2024-11-01
C001493,0,2024-11-01
C001494,0,2024-11-01
C001495,1,2024-11-01
C001496,0,2024-11-01
C001497,0,2024-11-01
C001498,0,2024-11-01
C001499,0,2024-11-01
C001500,0,2024-11-01
C001501,0,2024-11-01
C001502,0,2024-11-01
C001503,0,2024-11-01
C001504,1,2024-11-01
C001505,0,2024-11-01
C001506,0,2024-11-01
C001507,0,2024-11-01
C001508,0,2024-11-01
C001509,1,2024-11-01
C001510,0,2024-11-01
C001511,0,2024-11-01
C001512,0,2024-11-01
C001513,0,2024-11-01
C001514,1,2024-11-01
C001515,0,2024-11-01
C001516,0,2024-11-01
C001517,0,2024-11-01
C001518,0,2024-11-01
C001519,0,2024-11-01
C001520,0,2024-11-01
C001521,0,2024-11-01
C001522,1,2024-11-01
C001523,0,2024-11-01
C001524,1,2024-11-01
C001525,0,2024-11-01
C001526,0,2024-11-01
C001527,0,2024-11-01
C001528,0,2024-11-01
C001529,0,2024-11-01
C001530,0,2024-11-01
C001531,0,2024-11-01
C001532,1,2024-11-01
C001533,0,2024-11-01
C001534,0,2024-11-01
C001535,0,2024-11-01
C001536,0,2024-11-01
C001537,0,2024-11-01
C001538,0,2024-11-01
C001539,0,2024-11-01
C001540,0,2024-11-01
C001541,0,2024-11-01
C001542,0,2024-11-01
C001543,0,2024-11-01
C001544,0,2024-11-01
C001545,0,2024-11-01
C001546,0,2024-11-01
C001547,0,2024-11-01
C001548,1,2024-11-01
C001549,0,2024-11-01
C001550,0,2024-11-01
C001551,0,2024-11-01
C001552,0,2024-11-01
C001553,0,2024-11-01
C001554,1,2024-11-01
C001555,0,2024-11-01
C001556,0,2024-11-01
C001557,0,2024-11-01
C001558,0,2024-11-01
C001559,0,2024-11-01
C001560,0,2024-11-01
C001561,1,2024-11-01
C001562,1,2024-11-01
C001563,0,2024-11-01
C001564,0,2024-11-01
C001565,0,2024-11-01
C001566,0,2024-11-01
C001567,1,2024-11-01
C001568,0,2024-11-01
C001569,0,2024-11-01
C001570,0,2024-11-01
C001571,0,2024-11-01
C001572,1,2024-11-01
C001573,0,2024-11-01
C001574,0,2024-11-01
C001575,0,2024-11-01
C001576,0,2024-11-01
C001577,0,2024-11-01
C001578,0,2024-11-01
C001579,1,2024-11-01
C001580,0,2024-11-01
C001581,0,2024-11-01
C001582,0,2024-11-01
C001583,0,2024-11-01
C001584,1,2024-11-01
C001585,0,2024-11-01
C001586,0,2024-11-01
C001587,0,2024-11-01
C001588,0,2024-11-01
C001589,0,2024-11-01
C001590,0,2024-11-01
C001591,0,2024-11-01
C001592,0,2024-11-01
C001593,0,2024-11-01
C001594,0,2024-11-01
C001595,0,2024-11-01
C001596,0,2024-11-01
C001597,0,2024-11-01
C001598,0,2024-11-01
C001599,0,2024-11-01
C001600,0,2024-11-01
C001601,0,2024-11-01
C001602,0,2024-11-01
C001603,0,2024-11-01
C001604,0,2024-11-01
C001605,0,2024-11-01
C001606,0,2024-11-01
C001607,0,2024-11-01
C001608,1,2024-11-01
C001609,0,2024-11-01
C001610,0,2024-11-01
C001611,0,2024-11-01
C001612,0,2024-11-01
C001613,0,2024-11-01
C001614,1,2024-11-01
C001615,0,2024-11-01
C001616,0,2024-11-01
C001617,1,2024-11-01
C001618,0,2024-11-01
C001619,0,2024-11-01
C001620,0,2024-11-01
C001621,0,2024-11-01
C001622,0,2024-11-01
C001623,0,2024-11-01
C001624,1,2024-11-01
C001625,0,2024-11-01
C001626,0,2024-11-01
C001627,1,2024-11-01
C001628,0,2024-11-01
C001629,0,2024-11-01
C001630,0,2024-11-01
C001631,0,2024-11-01
C001632,0,2024-11-01
C001633,0,2024-11-01
C001634,0,2024-11-01
C001635,0,2024-11-01
C001636,0,2024-11-01
C001637,0,2024-11-01
C001638,1,2024-11-01
C001639,0,2024-11-01
C001640,0,2024-11-01
C001641,0,2024-11-01
C001642,0,2024-11-01
C001643,0,2024-11-01
C001644,0,2024-11-01
C001645,0,2024-11-01
C001646,0,2024-11-01
C001647,1,2024-11-01
C001648,0,2024-11-01
C001649,0,2024-11-01
C001650,0,2024-11-01
C001651,0,2024-11-01
C001652,0,2024-11-01
C001653,1,2024-11-01
C001654,0,2024-11-01
C001655,0,2024-11-01
C001656,0,2024-11-01
C001657,0,2024-11-01
C001658,0,2024-11-01
C001659,0,2024-11-01
C001660,0,2024-11-01
C001661,0,2024-11-01
C001662,0,2024-11-01
C001663,0,2024-11-01
C001664,0,2024-11-01
C001665,0,2024-11-01
C001666,0,2024-11-01
C001667,0,2024-11-01
C001668,0,2024-11-01
C001669,0,2024-11-01
C001670,0,2024-11-01
C001671,0,2024-11-01
C001672,1,2024-11-01
C001673,1,2024-11-01
C001674,0,2024-11-01
C001675,0,2024-11-01
C001676,0,2024-11-01
C001677,0,2024-11-01
C001678,0,2024-11-01
C001679,0,2024-11-01
C001680,0,2024-11-01
C001681,1,2024-11-01
C001682,0,2024-11-01
C001683,0,2024-11-01
C001684,1,2024-11-01
C001685,0,2024-11-01
C001686,1,2024-11-01
C001687,0,2024-11-01
C001688,0,2024-11-01
C001689,0,2024-11-01
C001690,0,2024-11-01
C001691,1,2024-11-01
C001692,0,2024-11-01
C001693,1,2024-11-01
C001694,1,2024-11-01
C001695,0,2024-11-01
C001696,0,2024-11-01
C001697,0,2024-11-01
C001698,0,2024-11-01
C001699,0,2024-11-01
C001700,0,2024-11-01
C001701,0,2024-11-01
C001702,0,2024-11-01
C001703,1,2024-11-01
C001704,0,2024-11-01
C001705,0,2024-11-01
C001706,0,2024-11-01
C001707,0,2024-11-01
C001708,0,2024-11-01
C001709,0,2024-11-01
C001710,1,2024-11-01
C001711,0,2024-11-01
C001712,0,2024-11-01
C001713,0,2024-11-01
C001714,1,2024-11-01
C001715,0,2024-11-01
C001716,0,2024-11-01
C001717,1,2024-11-01
C001718,1,2024-11-01
C001719,1,2024-11-01
C001720,0,2024-11-01
C001721,0,2024-11-01
C001722,0,2024-11-01
C001723,0,2024-11-01
C001724,0,2024-11-01
C001725,0,2024-11-01
C001726,1,2024-11-01
C001727,0,2024-11-01
C001728,0,2024-11-01
C001729,0,2024-11-01
C001730,0,2024-11-01
C001731,0,2024-11-01
C001732,0,2024-11-01
C001733,0,2024-11-01
C001734,0,2024-11-01
C001735,1,2024-11-01
C001736,1,2024-11-01
C001737,0,2024-11-01
C001738,0,2024-11-01
C001739,0,2024-11-01
C001740,0,2024-11-01
C001741,0,2024-11-01
C001742,0,2024-11-01
C001743,0,2024-11-01
C001744,0,2024-11-01
C001745,0,2024-11-01
C001746,0,2024-11-01
C001747,0,2024-11-01
C001748,0,2024-11-01
C001749,0,2024-11-01
C001750,0,2024-11-01
C001751,0,2024-11-01
C001752,0,2024-11-01
C001753,1,2024-11-01
C001754,0,2024-11-01
C001755,0,2024-11-01
C001756,0,2024-11-01
C001757,0,2024-11-01
C001758,0,2024-11-01
C001759,0,2024-11-01
C001760,0,2024-11-01
C001761,1,2024-11-01
C001762,0,2024-11-01
C001763,0,2024-11-01
C001764,0,2024-11-01
C001765,0,2024-11-01
C001766,1,2024-11-01
C001767,0,2024-11-01
C001768,0,2024-11-01
C001769,0,2024-11-01
C001770,0,2024-11-01
C001771,0,2024-11-01
C001772,0,2024-11-01
C001773,0,2024-11-01
C001774,0,2024-11-01
C001775,0,2024-11-01
C001776,0,2024-11-01
C001777,0,2024-11-01
C001778,0,2024-11-01
C001779,0,2024-11-01
C001780,0,2024-11-01
C001781,0,2024-11-01
C001782,0,2024-11-01
C001783,0,2024-11-01
C001784,0,2024-11-01
C001785,0,2024-11-01
C001786,0,2024-11-01
C001787,1,2024-11-01
C001788,1,2024-11-01
C001789,0,2024-11-01
C001790,1,2024-11-01
C001791,0,2024-11-01
C001792,0,2024-11-01
C001793,0,2024-11-01
C001794,0,2024-11-01
C001795,1,2024-11-01
C001796,0,2024-11-01
C001797,0,2024-11-01
C001798,1,2024-11-01
C001799,0,2024-11-01
C001800,1,2024-11-01
C001801,0,2024-11-01
C001802,0,2024-11-01
C001803,0,2024-11-01
C001804,0,2024-11-01
C001805,0,2024-11-01
C001806,0,2024-11-01
C001807,0,2024-11-01
C001808,1,2024-11-01
C001809,0,2024-11-01
C001810,0,2024-11-01
C001811,0,2024-11-01
C001812,0,2024-11-01
C001813,0,2024-11-01
C001814,0,2024-11-01
C001815,0,2024-11-01
C001816,0,2024-11-01
C001817,0,2024-11-01
C001818,0,2024-11-01
C001819,0,2024-11-01
C001820,0,2024-11-01
C001821,0,2024-11-01
C001822,0,2024-11-01
C001823,0,2024-11-01
C001824,0,2024-11-01
C001825,0,2024-11-01
C001826,0,2024-11-01
C001827,0,2024-11-01
C001828,1,2024-11-01
C001829,0,2024-11-01
C001830,0,2024-11-01
C001831,0,2024-11-01
C001832,0,2024-11-01
C001833,0,2024-11-01
C001834,1,2024-11-01
C001835,0,2024-11-01
C001836,0,2024-11-01
C001837,0,2024-11-01
C001838,0,2024-11-01
C001839,0,2024-11-01
C001840,0,2024-11-01
C001841,0,2024-11-01
C001842,1,2024-11-01
C001843,0,2024-11-01
C001844,0,2024-11-01
C001845,0,2024-11-01
C001846,0,2024-11-01
C001847,0,2024-11-01
C001848,0,2024-11-01
C001849,1,2024-11-01
C001850,0,2024-11-01
C001851,0,2024-11-01
C001852,0,2024-11-01
C001853,1,2024-11-01
C001854,1,2024-11-01
C001855,0,2024-11-01
C001856,0,2024-11-01
C001857,0,2024-11-01
C001858,1,2024-11-01
C001859,0,2024-11-01
C001860,1,2024-11-01
C001861,0,2024-11-01
C001862,0,2024-11-01
C001863,0,2024-11-01
C001864,1,2024-11-01
C001865,0,2024-11-01
C001866,1,2024-11-01
C001867,0,2024-11-01
C001868,0,2024-11-01
C001869,0,2024-11-01
C001870,0,2024-11-01
C001871,0,2024-11-01
C001872,0,2024-11-01
C001873,0,2024-11-01
C001874,0,2024-11-01
C001875,0,2024-11-01
C001876,0,2024-11-01
C001877,1,2024-11-01
C001878,1,2024-11-01
C001879,0,2024-11-01
C001880,1,2024-11-01
C001881,1,2024-11-01
C001882,0,2024-11-01
C001883,0,2024-11-01
C001884,0,2024-11-01
C001885,0,2024-11-01
C001886,0,2024-11-01
C001887,0,2024-11-01
C001888,1,2024-11-01
C001889,0,2024-11-01
C001890,0,2024-11-01
C001891,0,2024-11-01
C001892,0,2024-11-01
C001893,0,2024-11-01
C001894,0,2024-11-01
C001895,0,2024-11-01
C001896,0,2024-11-01
C001897,0,2024-11-01
C001898,0,2024-11-01
C001899,0,2024-11-01
C001900,0,2024-11-01
C001901,0,2024-11-01
C001902,0,2024-11-01
C001903,0,2024-11-01
C001904,0,2024-11-01
C001905,0,2024-11-01
C001906,0,2024-11-01
C001907,0,2024-11-01
C001908,0,2024-11-01
C001909,0,2024-11-01
C001910,0,2024-11-01
C001911,0,2024-11-01
C001912,0,2024-11-01
C001913,0,2024-11-01
C001914,0,2024-11-01
C001915,0,2024-11-01
C001916,0,2024-11-01
C001917,0,2024-11-01
C001918,1,2024-11-01
C001919,0,2024-11-01
C001920,0,2024-11-01
C001921,0,2024-11-01
C001922,0,2024-11-01
C001923,0,2024-11-01
C001924,0,2024-11-01
C001925,0,2024-11-01
C001926,0,2024-11-01
C001927,1,2024-11-01
C001928,0,2024-11-01
C001929,1,2024-11-01
C001930,0,2024-11-01
C001931,0,2024-11-01
C001932,0,2024-11-01
C001933,0,2024-11-01
C001934,0,2024-11-01
C001935,0,2024-11-01
C001936,0,2024-11-01
C001937,0,2024-11-01
C001938,0,2024-11-01
C001939,0,2024-11-01
C001940,0,2024-11-01
C001941,0,2024-11-01
C001942,0,2024-11-01
C001943,0,2024-11-01
C001944,0,2024-11-01
C001945,1,2024-11-01
C001946,0,2024-11-01
C001947,0,2024-11-01
C001948,0,2024-11-01
C001949,0,2024-11-01
C001950,1,2024-11-01
C001951,0,2024-11-01
C001952,0,2024-11-01
C001953,0,2024-11-01
C001954,0,2024-11-01
C001955,0,2024-11-01
C001956,0,2024-11-01
C001957,0,2024-11-01
C001958,1,2024-11-01
C001959,0,2024-11-01
C001960,0,2024-11-01
C001961,0,2024-11-01
C001962,1,2024-11-01
C001963,0,2024-11-01
C001964,1,2024-11-01
C001965,1,2024-11-01
C001966,0,2024-11-01
C001967,0,2024-11-01
C001968,0,2024-11-01
C001969,0,2024-11-01
C001970,0,2024-11-01
C001971,0,2024-11-01
C001972,1,2024-11-01
C001973,0,2024-11-01
C001974,0,2024-11-01
C001975,1,2024-11-01
C001976,1,2024-11-01
C001977,1,2024-11-01
C001978,0,2024-11-01
C001979,1,2024-11-01
C001980,0,2024-11-01
C001981,1,2024-11-01
C001982,0,2024-11-01
C001983,0,2024-11-01
C001984,0,2024-11-01
C001985,0,2024-11-01
C001986,0,2024-11-01
C001987,0,2024-11-01
C001988,0,2024-11-01
C001989,0,2024-11-01
C001990,0,2024-11-01
C001991,0,2024-11-01
C001992,0,2024-11-01
C001993,0,2024-11-01
C001994,0,2024-11-01
C001995,0,2024-11-01
C001996,0,2024-11-01
C001997,0,2024-11-01
C001998,0,2024-11-01
C001999,0,2024-11-01
